MMSI,Longitude,Latitude,Speed,Heading,Day,time_to_seconds,delta_time,delta_speed,delta_heading
205517000,117.758,38.973,0.1,292,6,6666,13020,0.0,292
205517000,117.758,38.973,0.1,292,6,6666,13020,0.0,292
205517000,117.758,38.973,0.1,292,6,6666,13020,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6636,12960,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6606,12900,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6576,12840,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6546,12780,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6516,12720,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6486,12660,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6456,12600,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6426,12540,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6396,12480,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6366,12420,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6336,12360,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6306,12300,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6276,12240,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6246,12180,0.0,292
205517000,117.758,38.973,0.1,292,6,6216,12120,0.0,292
205517000,117.758,38.973,0.1,292,6,6216,12120,0.0,292
205517000,117.758,38.973,0.1,292,6,6216,12120,0.0,292
205517000,117.758,38.973,0.1,292,6,6216,12120,0.0,292
205517000,117.758,38.973,0.1,292,6,6216,12120,0.0,292
205517000,117.758,38.973,0.1,292,6,6216,12120,0.0,292
205517000,117.758,38.973,0.1,292,6,6216,12120,0.0,292
205517000,117.758,38.973,0.1,292,6,6216,12120,0.0,292
