Record_Datetime,MMSI,Longitude,Latitude,Heading,Speed
2016-09-11 20:34:32,412380760,118.139,38.917,305,13.3
2016-09-11 20:55:26,412380760,118.046,38.94,280,9.4
2016-09-11 20:57:08,412380760,118.039,38.941,273,8.4
2016-09-11 20:58:00,412380760,118.04,38.941,275,8.5
2016-09-11 21:25:02,412380760,117.931,38.949,279,12.8
2016-09-11 21:27:43,412380760,117.919,38.951,280,12.1
2016-09-11 21:28:55,412380760,117.913,38.952,279,12.3
2016-09-11 21:28:57,412380760,117.913,38.952,279,12.3
2016-09-11 21:29:55,412380760,117.90899999999999,38.952,279,12.4
2016-09-11 21:29:56,412380760,117.90899999999999,38.952,279,12.3
2016-09-11 21:31:55,412380760,117.9,38.954,279,13.0
2016-09-11 21:33:15,412380760,117.89399999999999,38.955,279,12.8
2016-09-11 21:34:15,412380760,117.889,38.955,279,12.7
2016-09-11 21:38:15,412380760,117.87200000000001,38.958,279,12.5
2016-09-11 21:38:18,412380760,117.87200000000001,38.958,279,12.5
2016-09-11 21:38:51,412380760,117.869,38.958,279,12.5
2016-09-11 21:40:54,412380760,117.86,38.959,276,12.4
2016-09-11 21:44:34,412380760,117.844,38.961999999999996,280,12.3
2016-09-11 21:44:35,412380760,117.844,38.961999999999996,280,12.3
2016-09-11 21:44:55,412380760,117.84299999999999,38.961999999999996,280,12.3
2016-09-11 21:45:34,412380760,117.84,38.961999999999996,280,12.4
2016-09-11 21:45:37,412380760,117.84,38.961999999999996,280,12.3
2016-09-11 21:46:55,412380760,117.834,38.963,280,11.8
2016-09-11 21:46:57,412380760,117.834,38.963,280,11.7
2016-09-11 21:49:14,412380760,117.82600000000001,38.964,280,9.9
2016-09-11 21:49:16,412380760,117.82600000000001,38.964,280,9.9
2016-09-11 21:49:36,412380760,117.824,38.965,280,9.7
2016-09-11 21:49:55,412380760,117.823,38.965,280,9.6
2016-09-11 21:50:14,412380760,117.822,38.965,280,9.5
2016-09-11 21:50:15,412380760,117.822,38.965,280,9.4
2016-09-11 21:50:36,412380760,117.821,38.965,280,9.4
2016-09-11 21:51:14,412380760,117.819,38.966,280,9.2
2016-09-11 21:51:17,412380760,117.819,38.966,280,9.2
2016-09-11 21:51:35,412380760,117.818,38.966,280,9.1
2016-09-11 21:51:54,412380760,117.81700000000001,38.966,279,9.1
2016-09-11 21:52:14,412380760,117.816,38.966,280,9.0
2016-09-11 21:52:16,412380760,117.816,38.966,280,9.0
2016-09-11 21:52:35,412380760,117.815,38.966,280,9.0
2016-09-11 21:52:54,412380760,117.814,38.966,280,9.0
2016-09-11 21:53:14,412380760,117.81200000000001,38.967,280,8.9
2016-09-11 21:53:35,412380760,117.811,38.967,280,8.9
2016-09-11 21:53:54,412380760,117.81,38.967,280,8.8
2016-09-11 21:54:14,412380760,117.809,38.967,280,8.8
2016-09-11 21:54:35,412380760,117.80799999999999,38.967,280,8.7
2016-09-11 21:55:14,412380760,117.806,38.968,280,8.5
2016-09-11 21:56:36,412380760,117.803,38.968,280,7.1
2016-09-11 21:56:54,412380760,117.802,38.968,280,6.9
2016-09-11 21:57:14,412380760,117.801,38.968,280,6.6
2016-09-11 21:57:36,412380760,117.801,38.968,280,6.3
2016-09-11 21:57:37,412380760,117.801,38.968,280,6.3
2016-09-11 21:57:54,412380760,117.8,38.968,280,6.1
2016-09-11 21:58:36,412380760,117.79899999999999,38.969,280,5.7
2016-09-11 21:58:54,412380760,117.79799999999999,38.969,280,5.7
2016-09-11 21:58:57,412380760,117.79799999999999,38.969,280,5.6
2016-09-11 21:59:36,412380760,117.796,38.969,279,5.8
2016-09-11 22:00:14,412380760,117.795,38.969,280,5.9
2016-09-11 22:00:36,412380760,117.794,38.969,281,5.8
2016-09-11 22:00:56,412380760,117.794,38.969,280,5.6
2016-09-11 22:01:36,412380760,117.792,38.97,280,5.3
2016-09-11 22:01:56,412380760,117.792,38.97,282,5.5
2016-09-11 22:02:14,412380760,117.791,38.97,284,5.7
2016-09-11 22:02:35,412380760,117.791,38.97,284,5.8
2016-09-11 22:02:36,412380760,117.79,38.97,285,5.9
2016-09-11 22:02:56,412380760,117.79,38.97,285,5.8
2016-09-11 22:03:15,412380760,117.789,38.97,286,5.7
2016-09-11 22:03:36,412380760,117.788,38.97,288,5.6
2016-09-11 22:03:56,412380760,117.788,38.971,290,5.4
2016-09-11 22:04:15,412380760,117.787,38.971,291,5.2
2016-09-11 22:04:35,412380760,117.787,38.971,292,5.1
2016-09-11 22:04:56,412380760,117.786,38.971,293,5.0
2016-09-11 22:04:58,412380760,117.786,38.971,293,4.9
2016-09-11 22:05:15,412380760,117.786,38.971,293,4.8
2016-09-11 22:05:56,412380760,117.785,38.972,294,4.5
2016-09-11 22:05:57,412380760,117.785,38.972,294,4.5
2016-09-11 22:06:15,412380760,117.78399999999999,38.972,296,4.3
2016-09-11 22:06:56,412380760,117.78299999999999,38.972,298,4.0
2016-09-11 22:07:15,412380760,117.78299999999999,38.972,299,3.9
2016-09-11 22:07:35,412380760,117.78299999999999,38.972,300,3.7
2016-09-11 22:07:54,412380760,117.78200000000001,38.973,302,3.5
2016-09-11 22:08:15,412380760,117.78200000000001,38.973,304,3.2
2016-09-11 22:08:54,412380760,117.781,38.973,307,2.5
2016-09-11 22:09:15,412380760,117.781,38.973,307,2.4
2016-09-11 22:09:54,412380760,117.781,38.974000000000004,302,2.2
2016-09-11 22:10:15,412380760,117.781,38.974000000000004,300,2.2
2016-09-11 22:10:35,412380760,117.781,38.974000000000004,299,2.1
2016-09-11 22:10:36,412380760,117.781,38.974000000000004,299,2.0
2016-09-11 22:10:54,412380760,117.781,38.974000000000004,299,1.9
2016-09-11 22:11:35,412380760,117.78,38.974000000000004,298,1.7
2016-09-11 22:11:54,412380760,117.78,38.974000000000004,297,1.6
2016-09-11 22:12:35,412380760,117.78,38.975,296,1.5
2016-09-11 22:12:37,412380760,117.78,38.975,296,1.5
2016-09-11 22:12:54,412380760,117.78,38.975,295,1.4
2016-09-11 22:13:15,412380760,117.78,38.975,294,1.3
2016-09-11 22:14:15,412380760,117.78,38.975,294,0.9
2016-09-11 22:14:35,412380760,117.78,38.975,295,0.8
2016-09-11 22:14:54,412380760,117.78,38.975,294,0.6
2016-09-11 22:15:15,412380760,117.779,38.975,292,0.5
2016-09-11 22:15:17,412380760,117.779,38.975,292,0.4
2016-09-11 22:15:55,412380760,117.779,38.975,290,0.4
2016-09-11 22:15:56,412380760,117.779,38.975,290,0.4
2016-09-11 22:16:15,412380760,117.78,38.975,289,0.3
2016-09-11 22:16:35,412380760,117.78,38.975,289,0.2
2016-09-11 22:16:54,412380760,117.78,38.975,288,0.3
