Record_Datetime,MMSI,Longitude,Latitude,Heading,Speed
2016-09-20 01:01:45,412169000,118.14,38.931,273,11.9
2016-09-20 01:22:06,412169000,118.08,38.933,290,5.9
2016-09-20 01:37:10,412169000,118.04700000000001,38.939,286,7.6
2016-09-20 01:46:36,412169000,118.01899999999999,38.939,278,11.3
2016-09-20 01:47:07,412169000,118.01299999999999,38.939,278,11.8
2016-09-20 01:47:15,412169000,118.01299999999999,38.939,278,11.7
2016-09-20 01:54:26,412169000,117.984,38.943000000000005,282,10.3
2016-09-20 01:54:32,412169000,117.984,38.943000000000005,282,10.3
2016-09-20 01:57:06,412169000,117.97399999999999,38.944,281,10.0
2016-09-20 01:57:12,412169000,117.97399999999999,38.944,281,9.9
2016-09-20 01:57:44,412169000,117.97200000000001,38.944,282,9.9
2016-09-20 02:10:27,412169000,117.921,38.952,283,12.1
2016-09-20 02:10:33,412169000,117.921,38.952,283,12.1
2016-09-20 02:11:05,412169000,117.919,38.952,284,12.1
2016-09-20 02:11:27,412169000,117.917,38.952,283,12.1
2016-09-20 02:11:35,412169000,117.917,38.952,283,12.1
2016-09-20 02:12:05,412169000,117.914,38.953,283,12.2
2016-09-20 02:12:47,412169000,117.911,38.953,283,12.2
2016-09-20 02:12:53,412169000,117.911,38.953,283,12.1
2016-09-20 02:13:47,412169000,117.90700000000001,38.954,281,12.3
2016-09-20 02:13:53,412169000,117.90700000000001,38.954,281,12.3
2016-09-20 02:14:26,412169000,117.904,38.954,282,12.3
2016-09-20 02:15:26,412169000,117.9,38.955,281,12.3
2016-09-20 02:15:47,412169000,117.898,38.955,281,12.3
2016-09-20 02:16:05,412169000,117.897,38.955,281,12.3
2016-09-20 02:16:17,412169000,117.897,38.955,281,12.3
2016-09-20 02:16:26,412169000,117.896,38.955,281,12.3
2016-09-20 02:16:47,412169000,117.89399999999999,38.955999999999996,281,12.2
2016-09-20 02:17:07,412169000,117.89299999999999,38.955999999999996,281,11.9
2016-09-20 02:17:26,412169000,117.89200000000001,38.955999999999996,281,11.7
2016-09-20 02:17:46,412169000,117.89,38.955999999999996,281,11.5
2016-09-20 02:18:07,412169000,117.889,38.955999999999996,281,11.4
2016-09-20 02:18:26,412169000,117.887,38.957,281,11.2
2016-09-20 02:18:46,412169000,117.88600000000001,38.957,281,11.1
2016-09-20 02:19:07,412169000,117.885,38.957,281,11.0
2016-09-20 02:19:26,412169000,117.884,38.957,281,10.9
2016-09-20 02:20:07,412169000,117.881,38.957,282,10.7
2016-09-20 02:20:26,412169000,117.88,38.958,282,10.6
2016-09-20 02:20:47,412169000,117.87899999999999,38.958,281,10.5
2016-09-20 02:21:07,412169000,117.87700000000001,38.958,281,10.5
2016-09-20 02:21:46,412169000,117.875,38.958,281,10.4
2016-09-20 02:21:54,412169000,117.875,38.958,281,10.3
2016-09-20 02:22:46,412169000,117.87100000000001,38.959,281,10.3
2016-09-20 02:22:53,412169000,117.87100000000001,38.959,281,10.3
2016-09-20 02:23:26,412169000,117.869,38.959,281,10.3
2016-09-20 02:23:46,412169000,117.868,38.96,281,10.3
2016-09-20 02:24:06,412169000,117.866,38.96,281,10.3
2016-09-20 02:24:26,412169000,117.865,38.96,281,10.3
2016-09-20 02:24:46,412169000,117.86399999999999,38.96,281,10.3
2016-09-20 02:25:05,412169000,117.863,38.96,281,10.3
2016-09-20 02:25:10,412169000,117.863,38.96,281,10.3
2016-09-20 02:25:46,412169000,117.86,38.961,281,10.3
2016-09-20 02:26:06,412169000,117.859,38.961,281,10.3
2016-09-20 02:26:26,412169000,117.85799999999999,38.961,281,10.3
2016-09-20 02:26:46,412169000,117.85700000000001,38.961,281,10.3
2016-09-20 02:27:05,412169000,117.85600000000001,38.961,281,10.4
2016-09-20 02:27:11,412169000,117.85600000000001,38.961,281,10.3
2016-09-20 02:27:26,412169000,117.854,38.961999999999996,281,10.4
2016-09-20 02:27:45,412169000,117.853,38.961999999999996,280,10.4
2016-09-20 02:28:06,412169000,117.852,38.961999999999996,279,10.4
2016-09-20 02:28:27,412169000,117.851,38.961999999999996,279,10.4
2016-09-20 02:28:46,412169000,117.84899999999999,38.961999999999996,279,10.4
2016-09-20 02:29:06,412169000,117.848,38.961999999999996,279,10.3
2016-09-20 02:29:11,412169000,117.848,38.961999999999996,279,10.3
2016-09-20 02:29:26,412169000,117.84700000000001,38.963,279,10.3
2016-09-20 02:29:45,412169000,117.846,38.963,279,10.3
2016-09-20 02:30:46,412169000,117.84200000000001,38.963,279,10.4
2016-09-20 02:31:07,412169000,117.84100000000001,38.963,279,10.4
2016-09-20 02:31:26,412169000,117.84,38.963,279,10.4
2016-09-20 02:31:46,412169000,117.838,38.964,279,10.2
2016-09-20 02:32:06,412169000,117.837,38.964,279,10.0
2016-09-20 02:32:26,412169000,117.836,38.964,280,9.7
2016-09-20 02:32:45,412169000,117.835,38.964,280,9.5
2016-09-20 02:33:07,412169000,117.834,38.964,280,9.3
2016-09-20 02:33:27,412169000,117.833,38.964,279,9.1
2016-09-20 02:33:46,412169000,117.83200000000001,38.964,279,8.9
2016-09-20 02:35:05,412169000,117.82799999999999,38.965,279,8.5
2016-09-20 02:35:25,412169000,117.82700000000001,38.965,279,8.4
2016-09-20 02:36:05,412169000,117.825,38.965,279,8.2
2016-09-20 02:36:10,412169000,117.825,38.965,279,8.1
2016-09-20 02:36:26,412169000,117.824,38.965,279,8.1
