Record_Datetime,MMSI,Longitude,Latitude,Heading,Speed
2016-09-29 15:29:35,414771000,118.154,38.909,315,7.4
2016-09-29 15:30:52,414771000,118.152,38.911,315,7.1
2016-09-29 15:34:18,414771000,118.146,38.915,315,6.5
2016-09-29 15:42:31,414771000,118.134,38.924,315,4.9
2016-09-29 15:46:17,414771000,118.12899999999999,38.927,314,4.3
2016-09-29 15:48:36,414771000,118.12700000000001,38.928000000000004,314,4.0
2016-09-29 15:50:56,414771000,118.125,38.93,303,3.8
2016-09-29 15:54:24,414771000,118.12100000000001,38.931999999999995,286,3.1
2016-09-29 15:55:10,414771000,118.12,38.931999999999995,284,2.9
2016-09-29 16:00:15,414771000,118.116,38.934,277,2.4
2016-09-29 16:09:12,414771000,118.109,38.936,250,2.4
2016-09-29 16:11:12,414771000,118.10700000000001,38.936,250,2.6
2016-09-29 16:20:11,414771000,118.096,38.935,259,3.5
2016-09-29 16:21:27,414771000,118.095,38.935,277,3.8
2016-09-29 16:20:48,414771000,118.096,38.935,268,3.8
2016-09-29 16:21:50,414771000,118.094,38.935,279,3.8
2016-09-29 16:25:18,414771000,118.089,38.936,280,4.5
2016-09-29 16:27:07,414771000,118.085,38.937,274,4.9
2016-09-29 16:28:13,414771000,118.084,38.937,271,4.9
2016-09-29 16:30:58,414771000,118.079,38.938,265,5.1
2016-09-29 16:32:14,414771000,118.07600000000001,38.938,265,5.1
2016-09-29 16:32:47,414771000,118.07600000000001,38.938,265,5.1
2016-09-29 16:34:15,414771000,118.072,38.938,265,5.4
2016-09-29 16:41:26,414771000,118.057,38.938,265,5.8
2016-09-29 16:42:36,414771000,118.055,38.938,265,5.8
2016-09-29 16:42:29,414771000,118.055,38.938,265,5.8
2016-09-29 16:45:57,414771000,118.04799999999999,38.938,273,5.9
2016-09-29 16:45:49,414771000,118.04799999999999,38.938,273,5.8
2016-09-29 16:46:37,414771000,118.04700000000001,38.938,273,5.9
2016-09-29 16:51:37,414771000,118.035,38.94,273,6.8
2016-09-29 16:52:31,414771000,118.03299999999999,38.94,272,7.2
2016-09-29 16:52:56,414771000,118.03200000000001,38.94,270,7.3
2016-09-29 16:54:09,414771000,118.02799999999999,38.94,266,7.6
2016-09-29 16:54:32,414771000,118.027,38.94,265,8.1
2016-09-29 16:55:38,414771000,118.024,38.94,265,8.3
2016-09-29 16:55:56,414771000,118.023,38.94,265,8.4
2016-09-29 16:56:11,414771000,118.022,38.94,265,8.3
2016-09-29 16:56:21,414771000,118.021,38.94,265,8.5
2016-09-29 16:56:54,414771000,118.02,38.94,265,8.5
2016-09-29 16:57:17,414771000,118.01899999999999,38.94,265,8.7
2016-09-29 16:58:55,414771000,118.01299999999999,38.94,265,9.0
2016-09-29 16:59:36,414771000,118.01100000000001,38.94,266,9.3
2016-09-29 16:59:58,414771000,118.01,38.94,269,9.4
2016-09-29 17:00:12,414771000,118.008,38.94,272,9.4
