Record_Datetime,MMSI,Longitude,Latitude,Heading,Speed
2016-09-03 00:08:30,564438000,118.17,38.900999999999996,302,12.1
2016-09-03 00:09:27,564438000,118.17,38.900999999999996,302,12.1
2016-09-03 00:17:51,564438000,118.14,38.918,300,11.7
2016-09-03 00:18:01,564438000,118.139,38.918,300,11.7
2016-09-03 00:19:39,564438000,118.133,38.921,297,11.0
2016-09-03 00:20:57,564438000,118.12899999999999,38.923,296,10.5
2016-09-03 00:24:14,564438000,118.118,38.927,295,8.7
2016-09-03 00:25:19,564438000,118.116,38.928000000000004,295,8.3
2016-09-03 00:25:37,564438000,118.11399999999999,38.928000000000004,294,8.2
2016-09-03 00:25:42,564438000,118.11399999999999,38.928000000000004,294,8.1
2016-09-03 00:26:37,564438000,118.11200000000001,38.929,289,7.4
2016-09-03 00:27:53,564438000,118.109,38.93,290,6.2
2016-09-03 00:28:58,564438000,118.10700000000001,38.93,287,5.8
2016-09-03 00:31:32,564438000,118.101,38.931,280,6.3
2016-09-03 00:36:56,564438000,118.088,38.93,267,7.0
2016-09-03 00:37:01,564438000,118.088,38.93,267,6.9
2016-09-03 00:37:38,564438000,118.087,38.93,270,6.9
2016-09-03 00:39:41,564438000,118.08200000000001,38.929,265,8.3
2016-09-03 00:40:17,564438000,118.08,38.929,267,9.1
2016-09-03 00:40:22,564438000,118.08,38.929,267,9.0
2016-09-03 00:44:52,564438000,118.064,38.929,283,11.4
2016-09-03 00:47:47,564438000,118.05799999999999,38.93,283,11.8
2016-09-03 00:48:14,564438000,118.04899999999999,38.931,283,12.1
2016-09-03 00:51:38,564438000,118.03299999999999,38.934,284,11.8
2016-09-03 00:51:41,564438000,118.03399999999999,38.934,284,11.9
2016-09-03 00:52:26,564438000,118.031,38.934,284,11.4
2016-09-03 00:52:37,564438000,118.029,38.935,284,11.1
2016-09-03 00:52:40,564438000,118.029,38.935,284,11.0
2016-09-03 00:53:18,564438000,118.027,38.935,285,10.4
2016-09-03 00:53:38,564438000,118.02600000000001,38.935,286,10.3
2016-09-03 00:53:58,564438000,118.024,38.936,286,9.9
2016-09-03 00:54:17,564438000,118.023,38.936,286,9.8
2016-09-03 00:54:38,564438000,118.022,38.936,286,10.2
2016-09-03 00:54:57,564438000,118.021,38.936,285,10.4
2016-09-03 00:55:02,564438000,118.021,38.936,285,10.3
2016-09-03 00:56:36,564438000,118.015,38.937,284,11.2
2016-09-03 00:57:40,564438000,118.01,38.938,284,11.8
2016-09-03 00:57:43,564438000,118.01,38.938,284,11.7
2016-09-03 00:58:39,564438000,118.006,38.939,284,12.0
2016-09-03 00:59:17,564438000,118.00399999999999,38.939,284,12.1
2016-09-03 01:01:38,564438000,117.993,38.941,282,12.5
2016-09-03 01:02:17,564438000,117.99,38.942,282,12.5
2016-09-03 01:02:56,564438000,117.988,38.942,282,12.5
2016-09-03 01:04:16,564438000,117.98100000000001,38.943000000000005,282,12.6
2016-09-03 01:04:38,564438000,117.98,38.943000000000005,282,12.6
2016-09-03 01:05:17,564438000,117.977,38.944,282,12.6
2016-09-03 01:05:30,564438000,117.976,38.944,281,12.6
2016-09-03 01:06:18,564438000,117.97200000000001,38.944,279,12.6
2016-09-03 01:06:57,564438000,117.97,38.944,277,12.5
2016-09-03 01:07:18,564438000,117.96799999999999,38.945,277,12.6
2016-09-03 01:07:37,564438000,117.96600000000001,38.945,277,12.6
2016-09-03 01:07:53,564438000,117.96600000000001,38.945,277,12.6
2016-09-03 01:08:38,564438000,117.97,38.944,277,12.5
2016-09-03 01:08:37,564438000,117.962,38.945,277,12.7
2016-09-03 01:08:42,564438000,117.962,38.945,277,12.6
2016-09-03 01:08:58,564438000,117.96,38.945,277,12.7
2016-09-03 01:09:17,564438000,117.959,38.945,277,12.7
2016-09-03 01:09:31,564438000,117.958,38.946,277,12.6
2016-09-03 01:09:37,564438000,117.95700000000001,38.946,277,12.9
2016-09-03 01:09:42,564438000,117.95700000000001,38.946,277,12.8
2016-09-03 01:09:58,564438000,117.956,38.946,277,12.9
2016-09-03 01:10:04,564438000,117.956,38.946,277,12.8
2016-09-03 01:10:38,564438000,117.95299999999999,38.946,277,12.9
2016-09-03 01:10:43,564438000,117.95299999999999,38.946,277,12.8
2016-09-03 01:11:38,564438000,117.948,38.946,278,12.9
2016-09-03 01:11:40,564438000,117.948,38.946,278,12.8
2016-09-03 01:11:57,564438000,117.947,38.946,279,12.9
2016-09-03 01:12:17,564438000,117.945,38.946,279,12.9
2016-09-03 01:12:38,564438000,117.944,38.946999999999996,279,12.9
2016-09-03 01:12:42,564438000,117.944,38.946999999999996,279,12.8
