Record_Datetime,MMSI,Longitude,Latitude,Heading,Speed
2016-09-02 05:43:32,667003428,117.75299999999999,38.985,136,0.1
2016-09-03 02:25:03,667003428,117.75299999999999,38.985,115,1.5
2016-09-03 02:25:45,667003428,117.75299999999999,38.985,115,0.1
2016-09-03 02:25:53,667003428,117.75299999999999,38.985,115,1.6
2016-09-03 02:25:59,667003428,117.75299999999999,38.985,115,1.5
2016-09-03 02:26:24,667003428,117.75299999999999,38.985,115,0.3
2016-09-12 05:43:43,667003428,118.166,38.899,307,7.2
2016-09-12 05:44:05,667003428,118.166,38.9,307,7.2
2016-09-12 05:44:38,667003428,118.164,38.900999999999996,307,7.2
2016-09-12 05:45:11,667003428,118.163,38.900999999999996,307,7.2
2016-09-12 05:45:44,667003428,118.162,38.902,307,7.2
2016-09-12 05:46:17,667003428,118.161,38.903,310,7.2
2016-09-12 05:46:42,667003428,118.16,38.903,310,7.2
2016-09-12 05:47:53,667003428,118.15799999999999,38.905,310,7.4
2016-09-12 05:50:28,667003428,118.15299999999999,38.909,310,7.4
2016-09-12 05:51:00,667003428,118.152,38.909,310,7.2
2016-09-12 05:53:35,667003428,118.147,38.913000000000004,310,7.2
2016-09-12 05:53:57,667003428,118.146,38.913000000000004,310,7.2
2016-09-12 05:54:40,667003428,118.145,38.914,310,7.2
2016-09-12 05:54:55,667003428,118.14399999999999,38.914,310,7.2
2016-09-12 05:57:04,667003428,118.14,38.917,310,7.2
2016-09-12 05:57:14,667003428,118.139,38.918,310,7.2
2016-09-12 05:57:37,667003428,118.139,38.918,310,7.2
2016-09-12 05:58:36,667003428,118.137,38.919000000000004,310,7.2
2016-09-12 06:01:49,667003428,118.13,38.923,297,7.2
2016-09-12 06:02:55,667003428,118.12700000000001,38.924,298,7.2
2016-09-12 06:04:05,667003428,118.125,38.925,294,7.2
2016-09-12 06:04:23,667003428,118.124,38.925,291,7.2
2016-09-12 06:04:33,667003428,118.124,38.926,290,7.2
2016-09-12 06:05:19,667003428,118.12200000000001,38.926,290,7.2
2016-09-12 06:06:34,667003428,118.119,38.927,287,7.2
2016-09-12 06:06:36,667003428,118.119,38.927,287,7.2
2016-09-12 06:07:07,667003428,118.118,38.928000000000004,287,7.2
2016-09-12 06:08:03,667003428,118.115,38.928000000000004,283,7.2
2016-09-12 06:08:13,667003428,118.115,38.928000000000004,283,7.2
2016-09-12 06:08:48,667003428,118.11399999999999,38.928000000000004,284,7.2
2016-09-12 06:10:37,667003428,118.109,38.929,281,7.4
2016-09-12 06:11:20,667003428,118.10700000000001,38.929,281,7.4
2016-09-12 06:11:42,667003428,118.10600000000001,38.93,281,7.4
2016-09-12 06:12:25,667003428,118.104,38.93,281,7.4
2016-09-12 06:12:48,667003428,118.103,38.93,281,7.4
2016-09-12 06:13:21,667003428,118.102,38.93,281,7.4
2016-09-12 06:13:43,667003428,118.101,38.93,281,7.4
2016-09-12 06:14:16,667003428,118.09899999999999,38.931,281,7.4
2016-09-12 06:14:26,667003428,118.09899999999999,38.931,281,7.4
2016-09-12 06:14:59,667003428,118.09700000000001,38.931,282,7.2
2016-09-12 06:15:22,667003428,118.096,38.931,282,7.4
2016-09-12 06:15:32,667003428,118.096,38.931,282,7.4
2016-09-12 06:16:19,667003428,118.094,38.931999999999995,282,7.4
2016-09-12 06:16:29,667003428,118.09299999999999,38.931999999999995,281,7.4
2016-09-12 06:17:02,667003428,118.09200000000001,38.931999999999995,282,7.4
2016-09-12 06:17:35,667003428,118.09,38.931999999999995,287,7.4
2016-09-12 06:18:20,667003428,118.089,38.933,286,7.4
2016-09-12 06:18:53,667003428,118.087,38.933,288,7.4
2016-09-12 06:19:03,667003428,118.087,38.933,288,7.4
2016-09-12 06:19:26,667003428,118.086,38.933,290,7.4
2016-09-12 06:19:36,667003428,118.085,38.933,291,7.4
2016-09-12 06:19:58,667003428,118.085,38.934,292,7.2
2016-09-12 06:20:09,667003428,118.084,38.934,292,7.2
2016-09-12 06:20:31,667003428,118.083,38.934,292,7.2
2016-09-12 06:21:04,667003428,118.08200000000001,38.934,292,7.4
2016-09-12 06:19:34,667003428,118.086,38.933,289,7.4
2016-09-12 06:22:43,667003428,118.07799999999999,38.936,291,7.4
2016-09-12 06:23:05,667003428,118.07700000000001,38.936,291,7.4
2016-09-12 06:23:28,667003428,118.07600000000001,38.936,291,7.4
2016-09-12 06:23:38,667003428,118.075,38.937,291,7.4
2016-09-12 06:23:49,667003428,118.075,38.937,291,7.4
2016-09-12 06:24:11,667003428,118.074,38.937,291,7.4
2016-09-12 06:24:21,667003428,118.074,38.937,291,7.4
2016-09-12 06:24:44,667003428,118.073,38.937,291,7.4
2016-09-12 06:25:39,667003428,118.071,38.938,291,7.4
2016-09-12 06:25:50,667003428,118.07,38.938,291,7.4
2016-09-12 06:26:55,667003428,118.06700000000001,38.939,286,7.2
2016-09-12 06:27:28,667003428,118.066,38.939,283,7.2
2016-09-12 06:28:01,667003428,118.065,38.94,282,7.2
2016-09-12 06:28:21,667003428,118.064,38.94,283,7.2
2016-09-12 06:31:40,667003428,118.056,38.941,283,7.1
2016-09-12 06:32:13,667003428,118.055,38.942,283,7.1
2016-09-12 06:35:55,667003428,118.046,38.943000000000005,283,7.0
2016-09-12 06:36:48,667003428,118.04299999999999,38.944,290,6.9
2016-09-12 06:39:11,667003428,118.037,38.945,295,6.9
2016-09-12 06:39:54,667003428,118.036,38.946,295,6.9
2016-09-12 06:41:00,667003428,118.03299999999999,38.946999999999996,302,6.7
2016-09-12 06:43:33,667003428,118.02799999999999,38.949,308,6.9
2016-09-12 06:45:02,667003428,118.025,38.951,310,6.9
2016-09-12 06:47:45,667003428,118.021,38.955,312,6.9
2016-09-12 06:50:42,667003428,118.015,38.959,310,6.9
2016-09-12 06:52:39,667003428,118.012,38.961,295,6.7
2016-09-12 06:52:54,667003428,118.01100000000001,38.961999999999996,288,6.5
2016-09-12 06:52:37,667003428,118.01100000000001,38.961,288,6.7
2016-09-12 06:56:00,667003428,118.00399999999999,38.963,281,7.2
2016-09-12 06:56:33,667003428,118.00200000000001,38.963,282,7.1
2016-09-12 06:57:06,667003428,118.001,38.963,281,7.1
2016-09-12 06:57:39,667003428,117.999,38.964,281,7.2
2016-09-12 06:58:34,667003428,117.99700000000001,38.964,296,7.2
