Record_Datetime,MMSI,Longitude,Latitude,Heading,Speed
2016-09-10 02:14:58,477347100,118.169,38.835,274,1.1
2016-09-10 02:22:33,477347100,118.169,38.834,319,0.9
2016-09-10 02:25:07,477347100,118.169,38.834,319,0.8
2016-09-10 02:26:25,477347100,118.17,38.834,312,0.4
2016-09-10 02:26:58,477347100,118.17,38.834,309,0.3
2016-09-10 02:44:48,477347100,118.169,38.834,331,0.1
2016-09-10 03:20:28,477347100,118.169,38.834,326,0.1
2016-09-10 03:38:29,477347100,118.169,38.834,322,0.1
2016-09-10 03:54:30,477347100,118.169,38.834,321,0.1
2016-09-10 03:15:17,477347100,118.169,38.834,327,0.1
2016-09-10 04:17:51,477347100,118.169,38.834,320,0.1
2016-09-10 04:35:51,477347100,118.169,38.834,322,0.1
2016-09-10 04:53:51,477347100,118.169,38.834,321,0.1
2016-09-10 05:35:51,477347100,118.169,38.834,337,0.1
2016-09-10 05:53:51,477347100,118.169,38.834,347,0.1
2016-09-10 06:11:51,477347100,118.16799999999999,38.834,6,0.1
2016-09-10 06:35:51,477347100,118.166,38.834,44,0.2
2016-09-10 06:51:03,477347100,118.166,38.835,77,0.2
2016-09-10 06:50:51,477347100,118.166,38.835,77,0.2
2016-09-10 07:14:51,477347100,118.166,38.836,104,0.1
2016-09-10 09:29:51,477347100,118.166,38.836,93,0.1
2016-09-10 09:46:33,477347100,118.166,38.836,92,0.1
2016-09-10 10:03:03,477347100,118.165,38.836,70,0.6
2016-09-10 10:06:29,477347100,118.171,38.838,71,5.1
2016-09-10 10:58:01,477347100,118.167,38.899,305,12.1
2016-09-10 11:00:12,477347100,118.15899999999999,38.904,305,12.1
2016-09-10 11:00:24,477347100,118.15799999999999,38.904,305,12.1
2016-09-10 11:10:04,477347100,118.125,38.922,301,9.6
2016-09-10 11:17:45,477347100,118.10700000000001,38.928000000000004,280,6.5
2016-09-10 11:25:58,477347100,118.086,38.93,260,8.5
2016-09-10 11:25:52,477347100,118.085,38.93,260,8.7
2016-09-10 11:26:21,477347100,118.084,38.93,259,8.7
2016-09-10 11:27:25,477347100,118.081,38.929,260,9.2
2016-09-10 11:29:27,477347100,118.074,38.929,265,10.1
2016-09-10 11:29:37,477347100,118.074,38.929,266,10.1
2016-09-10 11:30:23,477347100,118.071,38.929,275,10.3
2016-09-10 11:30:33,477347100,118.07,38.929,276,10.3
2016-09-10 11:31:06,477347100,118.068,38.929,280,10.3
2016-09-10 11:33:18,477347100,118.06,38.93,280,10.8
2016-09-10 11:33:28,477347100,118.059,38.93,280,10.8
2016-09-10 11:34:12,477347100,118.056,38.931,280,11.0
2016-09-10 11:34:34,477347100,118.055,38.931,280,11.0
2016-09-10 11:36:23,477347100,118.04700000000001,38.931999999999995,280,11.3
2016-09-10 11:36:46,477347100,118.04700000000001,38.931999999999995,280,11.2
2016-09-10 11:40:25,477347100,118.03200000000001,38.934,280,11.7
2016-09-10 11:41:04,477347100,118.02799999999999,38.935,280,11.7
2016-09-10 11:43:53,477347100,118.01700000000001,38.937,280,11.9
2016-09-10 11:44:26,477347100,118.015,38.937,280,11.9
2016-09-10 11:44:37,477347100,118.014,38.937,280,11.9
2016-09-10 11:44:59,477347100,118.01299999999999,38.937,280,11.9
2016-09-10 11:45:09,477347100,118.012,38.937,280,11.9
2016-09-10 11:55:24,477347100,117.969,38.944,279,12.1
2016-09-10 12:00:42,477347100,117.946,38.946999999999996,279,12.3
2016-09-10 12:01:44,477347100,117.94,38.948,279,12.4
2016-09-10 12:02:23,477347100,117.93799999999999,38.949,280,12.5
2016-09-10 12:03:26,477347100,117.934,38.949,279,12.5
2016-09-10 12:03:59,477347100,117.931,38.95,279,12.5
