Record_Datetime,MMSI,Longitude,Latitude,Heading,Speed
2016-09-05 07:33:49,413270340,118.12899999999999,38.919000000000004,300,10.9
2016-09-06 10:20:57,413270340,118.01799999999999,38.949,250,3.5
2016-09-06 11:16:16,413270340,117.883,38.957,274,5.3
2016-09-06 11:16:22,413270340,117.883,38.957,274,5.3
2016-09-06 11:27:37,413270340,117.863,38.959,281,4.8
2016-09-06 11:27:41,413270340,117.863,38.959,281,4.7
2016-09-06 11:30:57,413270340,117.85700000000001,38.961,281,5.2
2016-09-06 11:31:00,413270340,117.85700000000001,38.961,281,5.1
2016-09-06 11:32:57,413270340,117.853,38.961,280,6.2
2016-09-06 11:33:02,413270340,117.853,38.961,280,6.2
2016-09-06 11:35:57,413270340,117.846,38.961999999999996,279,7.3
2016-09-06 11:36:03,413270340,117.846,38.961999999999996,279,7.2
2016-09-06 11:36:17,413270340,117.845,38.961999999999996,279,7.4
2016-09-06 11:36:37,413270340,117.845,38.963,279,7.4
2016-09-06 11:39:41,413270340,117.837,38.964,280,7.6
2016-09-06 11:40:36,413270340,117.834,38.964,280,7.5
2016-09-06 11:40:57,413270340,117.833,38.964,281,7.5
2016-09-06 11:42:36,413270340,117.829,38.965,281,7.3
2016-09-06 11:42:42,413270340,117.829,38.965,281,7.2
2016-09-06 11:44:16,413270340,117.825,38.966,279,6.9
2016-09-06 11:45:57,413270340,117.821,38.966,281,6.5
2016-09-06 11:46:02,413270340,117.821,38.966,281,6.5
2016-09-06 11:47:56,413270340,117.816,38.967,282,6.1
2016-09-06 11:48:00,413270340,117.816,38.967,282,6.0
2016-09-06 11:48:17,413270340,117.816,38.967,282,6.1
2016-09-06 11:48:37,413270340,117.815,38.967,281,6.1
2016-09-06 11:48:56,413270340,117.814,38.967,280,6.0
2016-09-06 11:49:56,413270340,117.81200000000001,38.968,280,5.9
2016-09-06 11:51:17,413270340,117.809,38.968,286,5.7
2016-09-06 11:51:22,413270340,117.809,38.968,286,5.6
2016-09-06 11:51:37,413270340,117.809,38.968,286,5.7
2016-09-06 11:51:56,413270340,117.80799999999999,38.968,285,5.6
2016-09-06 11:52:17,413270340,117.807,38.968,284,5.6
2016-09-06 11:52:37,413270340,117.807,38.968,283,5.6
2016-09-06 11:53:17,413270340,117.806,38.969,283,5.6
2016-09-06 11:53:21,413270340,117.806,38.969,283,5.6
2016-09-06 11:53:37,413270340,117.805,38.969,283,5.6
2016-09-06 11:53:57,413270340,117.804,38.969,283,5.6
2016-09-06 11:54:17,413270340,117.804,38.969,283,5.5
2016-09-06 11:54:37,413270340,117.803,38.969,283,5.5
2016-09-06 11:54:57,413270340,117.802,38.969,284,5.5
2016-09-06 11:55:17,413270340,117.802,38.969,283,5.5
2016-09-06 11:55:37,413270340,117.801,38.97,283,5.4
