Record_Datetime,MMSI,Longitude,Latitude,Heading,Speed
2016-09-12 21:55:36,413445330,118.125,38.944,277,11.0
2016-09-12 21:58:18,413445330,118.115,38.943000000000005,259,10.3
2016-09-12 21:58:27,413445330,118.11399999999999,38.943000000000005,259,10.4
2016-09-12 22:00:41,413445330,118.10600000000001,38.942,264,10.5
2016-09-12 22:04:18,413445330,118.095,38.944,326,7.4
2016-09-12 22:09:38,413445330,118.079,38.955999999999996,20,6.3
2016-09-12 22:12:11,413445330,118.09299999999999,38.957,23,3.5
2016-09-12 22:13:05,413445330,118.094,38.958,30,2.2
2016-09-12 22:14:29,413445330,118.084,38.949,36,2.0
2016-09-12 22:17:39,413445330,118.088,38.959,25,1.8
2016-09-12 22:20:35,413445330,118.09,38.957,40,2.0
2016-09-12 22:30:59,413445330,118.09299999999999,38.957,42,0.4
2016-09-13 03:48:59,413445330,118.094,38.961,128,0.4
2016-09-13 05:56:46,413445330,118.094,38.958,191,1.3
2016-09-13 06:52:56,413445330,118.096,38.955999999999996,229,0.8
2016-09-13 06:54:56,413445330,118.096,38.955999999999996,229,0.8
2016-09-13 09:14:49,413445330,118.095,38.959,227,0.4
2016-09-13 09:12:56,413445330,118.094,38.958,229,0.2
2016-09-14 18:37:08,413445330,118.095,38.959,222,0.6
2016-09-15 13:28:57,413445330,118.09299999999999,38.959,144,0.1
2016-09-16 14:40:14,413445330,118.09200000000001,38.958,99,0.6
2016-09-16 23:35:01,413445330,118.09200000000001,38.957,39,0.2
2016-09-17 01:28:54,413445330,118.09200000000001,38.958,103,0.4
2016-09-17 01:49:47,413445330,118.09200000000001,38.958,64,0.9
2016-09-17 02:06:36,413445330,118.09200000000001,38.958,52,0.6
2016-09-17 02:28:39,413445330,118.09200000000001,38.959,111,0.4
2016-09-17 02:54:04,413445330,118.09200000000001,38.959,111,0.4
2016-09-17 06:10:33,413445330,118.09200000000001,38.959,97,0.4
2016-09-17 06:15:50,413445330,118.09200000000001,38.957,110,1.1
2016-09-17 06:19:05,413445330,118.09200000000001,38.957,110,1.1
2016-09-17 06:22:24,413445330,118.09200000000001,38.957,120,0.4
2016-09-17 06:23:28,413445330,118.09299999999999,38.955999999999996,150,1.8
2016-09-17 06:26:37,413445330,118.09299999999999,38.953,164,5.6
2016-09-17 06:28:44,413445330,118.09299999999999,38.949,183,6.5
2016-09-17 06:28:58,413445330,118.09299999999999,38.949,186,6.7
2016-09-17 06:32:03,413445330,118.089,38.944,242,5.8
2016-09-17 06:36:40,413445330,118.081,38.942,243,3.9
2016-09-17 06:43:34,413445330,118.073,38.94,245,4.2
2016-09-17 06:46:52,413445330,118.045,38.938,278,3.3
2016-09-17 06:52:41,413445330,118.06,38.94,278,3.1
2016-09-17 06:55:14,413445330,118.057,38.941,263,5.1
2016-09-17 06:55:37,413445330,118.056,38.941,255,5.4
2016-09-17 06:59:05,413445330,118.04799999999999,38.939,250,8.1
2016-09-17 06:59:40,413445330,118.04700000000001,38.939,250,8.5
2016-09-17 07:01:15,413445330,118.042,38.938,255,9.4
2016-09-17 07:02:21,413445330,118.039,38.937,255,9.6
2016-09-17 07:02:54,413445330,118.036,38.937,257,9.8
2016-09-17 07:04:34,413445330,118.031,38.936,269,9.9
2016-09-17 07:07:30,413445330,118.021,38.937,279,10.1
2016-09-17 07:10:11,413445330,118.006,38.931,279,10.1
2016-09-17 07:10:46,413445330,118.006,38.94,279,9.8
2016-09-17 07:13:29,413445330,117.99600000000001,38.939,279,9.9
2016-09-17 07:14:02,413445330,117.99700000000001,38.94,279,9.9
2016-09-17 07:21:23,413445330,117.96700000000001,38.934,279,8.9
2016-09-17 07:25:36,413445330,117.958,38.946,279,9.8
2016-09-17 07:26:57,413445330,117.95299999999999,38.946,280,9.5
2016-09-17 07:27:02,413445330,117.95299999999999,38.946,280,9.4
2016-09-17 07:37:15,413445330,117.91799999999999,38.951,279,9.9
