MMSI,Longitude,Latitude,Day
413700420,118.171,38.904,17
413700420,118.171,38.904,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.205,38.949999999999996,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.205,38.949999999999996,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.155,38.91,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.204,38.951,17
413700420,118.25399999999999,38.991,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.204,38.951,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.154,38.911,17
413700420,118.147,38.913000000000004,17
413700420,118.147,38.913000000000004,17
413700420,118.197,38.954,17
413700420,118.247,38.994,17
413700420,118.247,38.994,17
413700420,118.247,38.994,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.197,38.954,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.147,38.914,17
413700420,118.146,38.914,17
413700420,118.146,38.914,17
413700420,118.19399999999999,38.954,17
413700420,118.24399999999999,38.994,17
413700420,118.24399999999999,38.994,17
413700420,118.24399999999999,38.994,17
413700420,118.14399999999999,38.914,17
413700420,118.14399999999999,38.914,17
413700420,118.14399999999999,38.914,17
413700420,118.14399999999999,38.914,17
